epoch,RGBVI,WI,ExB,COM,GreenCoverage,bn,IPCA,NDI
18,0.019891468808054924,0.04982379078865051,0.047810230404138565,0.014936462044715881,0.021542903035879135,0.12713973224163055,0.519654393196106,0.014719449914991856
19,0.011296634562313557,0.028583450242877007,0.029433028772473335,0.012353731319308281,0.016589730978012085,0.1118854358792305,0.385134756565094,0.011393072083592415
20,0.014079817570745945,0.029059162363409996,0.02959274873137474,0.013333762995898724,0.01842835359275341,0.09868533164262772,0.42000702023506165,0.010884106159210205
21,0.011096836999058723,0.034216251224279404,0.04305889457464218,0.012926382012665272,0.028266271576285362,0.09650786966085434,0.3928273320198059,0.03306515887379646
22,0.011003969237208366,0.02558923326432705,0.026060959324240685,0.013938725925981998,0.037716347724199295,0.09574331343173981,0.4198050796985626,0.01827363111078739
23,0.01683587208390236,0.02981807477772236,0.030141176655888557,0.018654678016901016,0.027008894830942154,0.0942722037434578,0.3659297525882721,0.015859229490160942
24,0.01220866572111845,0.029050955548882484,0.029044168069958687,0.013973353430628777,0.016650987789034843,0.1086595207452774,0.3643926680088043,0.012084664776921272
25,0.01877819187939167,0.030815711244940758,0.03148472681641579,0.016543790698051453,0.020208163186907768,0.10823135077953339,0.3710976541042328,0.013890579342842102
26,0.012392079457640648,0.029040711000561714,0.03023350238800049,0.016674647107720375,0.022138122469186783,0.1135023683309555,0.36371326446533203,0.011268778704106808
27,0.011850142851471901,0.02822875790297985,0.028238853439688683,0.01970280520617962,0.022457865998148918,0.09688681364059448,0.3948420584201813,0.01056690514087677
28,0.011028391309082508,0.02770829200744629,0.028843538835644722,0.013704360462725163,0.01742132194340229,0.09350558370351791,0.38037797808647156,0.01050381176173687
29,0.01203553844243288,0.02597910724580288,0.026651760563254356,0.011644713580608368,0.015471498481929302,0.0902380421757698,0.35262754559516907,0.012207122519612312
30,0.010850046761333942,0.023477841168642044,0.025358017534017563,0.011664529331028461,0.015646371990442276,0.08835643529891968,0.35003146529197693,0.014074104838073254
31,0.010803860612213612,0.023418482393026352,0.02355326898396015,0.012196461670100689,0.020148057490587234,0.0847993716597557,0.3373512923717499,0.012388144619762897
32,0.010953249409794807,0.02295677922666073,0.02361925132572651,0.012854548171162605,0.020503679290413857,0.08695732802152634,0.33051303029060364,0.027404125779867172
33,0.010180789045989513,0.023087935522198677,0.02380620501935482,0.011102990247309208,0.016843635588884354,0.09043444693088531,0.3911606967449188,0.010818613693118095
34,0.012777994386851788,0.02305612526834011,0.023561641573905945,0.012573452666401863,0.015936339274048805,0.08112672716379166,0.35034653544425964,0.010387348011136055
35,0.012224970385432243,0.0232077743858099,0.023784654214978218,0.011715174652636051,0.016533460468053818,0.08719967305660248,0.3612229824066162,0.01097926963120699
36,0.010325389914214611,0.022318828850984573,0.025157207623124123,0.013296307995915413,0.01673966273665428,0.08831589668989182,0.31926098465919495,0.011545267887413502
37,0.012987150810658932,0.02867092564702034,0.027682481333613396,0.012243537232279778,0.01619025133550167,0.07847078144550323,0.3162969648838043,0.010725794360041618
38,0.018605956807732582,0.022699890658259392,0.023502012714743614,0.015095098875463009,0.014834923669695854,0.07567860931158066,0.32967811822891235,0.012281181290745735
39,0.018371865153312683,0.022019116207957268,0.0242647472769022,0.01793605647981167,0.014786570332944393,0.08033720403909683,0.3257904350757599,0.012153880670666695
40,0.01162918470799923,0.02810319885611534,0.031134124845266342,0.011952067725360394,0.019362064078450203,0.0771017000079155,0.3146020472049713,0.014458926394581795
41,0.01760520599782467,0.02375170588493347,0.021942485123872757,0.01885189488530159,0.015544114634394646,0.07449357956647873,0.3130662739276886,0.012827063910663128
42,0.01471319142729044,0.023485764861106873,0.0239853598177433,0.014039908535778522,0.026408877223730087,0.07640542834997177,0.322087824344635,0.011225367896258831
43,0.01683848910033703,0.021807560697197914,0.024374578148126602,0.01344300527125597,0.013137067668139935,0.07765909284353256,0.31076663732528687,0.010705753229558468
44,0.0144347557798028,0.02071293629705906,0.02100319042801857,0.015572307631373405,0.016694730147719383,0.07337912172079086,0.36395835876464844,0.009707757271826267
45,0.010348783805966377,0.022109488025307655,0.021442711353302002,0.011850414797663689,0.012991679832339287,0.07245279848575592,0.39219021797180176,0.011498106643557549
46,0.011395786888897419,0.02377444878220558,0.025359932333230972,0.011334313079714775,0.016557997092604637,0.07913243025541306,0.3164537847042084,0.01376017089933157
47,0.00986499059945345,0.020389599725604057,0.02064460702240467,0.011024058796465397,0.013640648685395718,0.07432620227336884,0.3107011616230011,0.009821610525250435
48,0.014468229375779629,0.02552717551589012,0.027225034311413765,0.01269915234297514,0.017326686531305313,0.07225992530584335,0.34485259652137756,0.009959951974451542
49,0.009492868557572365,0.02004476822912693,0.0206606388092041,0.010497787967324257,0.015347142703831196,0.07286369055509567,0.3229696452617645,0.014977659098803997
50,0.009494907222688198,0.020644161850214005,0.0207203421741724,0.01086302287876606,0.018856940791010857,0.07081849873065948,0.2966769337654114,0.009850763715803623
51,0.009192618541419506,0.022721275687217712,0.022897496819496155,0.010991738177835941,0.014720686711370945,0.07227455824613571,0.30675190687179565,0.014856736175715923
52,0.010329039767384529,0.020826559513807297,0.02042614482343197,0.015171890147030354,0.014588541351258755,0.06982404738664627,0.3096977174282074,0.008998199366033077
53,0.010422845371067524,0.020592516288161278,0.020924849435687065,0.010531673207879066,0.012870049104094505,0.07461675256490707,0.2927103340625763,0.010801204480230808
54,0.009657025337219238,0.020063307136297226,0.020415883511304855,0.010206176899373531,0.014173539355397224,0.07109729200601578,0.30151715874671936,0.008860710076987743
55,0.009224380366504192,0.019652841612696648,0.020200500264763832,0.011466304771602154,0.020267272368073463,0.06989533454179764,0.2945946753025055,0.009021014906466007
56,0.010381539352238178,0.020765181630849838,0.020759129896759987,0.010281714610755444,0.017370371147990227,0.06963837146759033,0.3140510022640228,0.012304057367146015
57,0.009690829552710056,0.019260939210653305,0.019563699141144753,0.010226537473499775,0.013669760897755623,0.06766650825738907,0.29333287477493286,0.012937664985656738
58,0.009035996161401272,0.019525066018104553,0.020155999809503555,0.010602361522614956,0.014329814352095127,0.06769250333309174,0.2986106872558594,0.009396383538842201
59,0.009420058690011501,0.020432123914361,0.022167189046740532,0.010278111323714256,0.0125053646042943,0.07226001471281052,0.3033197224140167,0.008672048337757587
60,0.008906516246497631,0.019007664173841476,0.019064778462052345,0.009984894655644894,0.015085392631590366,0.07021785527467728,0.3045148551464081,0.008691640570759773
61,0.009667725302278996,0.020125126466155052,0.02038549818098545,0.010562858544290066,0.013450185768306255,0.07037726789712906,0.328613817691803,0.008725549094378948
62,0.00996989943087101,0.022111600264906883,0.023537548258900642,0.012273122556507587,0.01677272841334343,0.06701727211475372,0.30959463119506836,0.00948543380945921
63,0.009394320659339428,0.018847571685910225,0.01924283243715763,0.01000942476093769,0.012454475276172161,0.0676518902182579,0.3145005702972412,0.008886909112334251
64,0.009957353584468365,0.021397797390818596,0.02150779962539673,0.010535036213696003,0.014262216165661812,0.06824387609958649,0.2883478105068207,0.008833135478198528
65,0.011318067088723183,0.02012132667005062,0.01985735259950161,0.011623108759522438,0.013260609470307827,0.0682642012834549,0.28269490599632263,0.010805894620716572
66,0.012709413655102253,0.020951855927705765,0.021461276337504387,0.014110316522419453,0.016298171132802963,0.06837917864322662,0.285276859998703,0.008972479961812496
67,0.008943595923483372,0.01902172900736332,0.019220871850848198,0.01016953308135271,0.013746154494583607,0.0675070658326149,0.28910017013549805,0.008537711575627327
68,0.009557314217090607,0.018641481176018715,0.018967757001519203,0.01054854691028595,0.01462315022945404,0.06922981888055801,0.2806045114994049,0.009456361643970013
69,0.009063176810741425,0.01945999264717102,0.019644010812044144,0.010063101537525654,0.012574209831655025,0.06671597063541412,0.2834773361682892,0.008639710023999214
70,0.009899637661874294,0.018939372152090073,0.019131798297166824,0.010512210428714752,0.012108294293284416,0.06749755144119263,0.29139041900634766,0.010582304559648037
71,0.009877261705696583,0.019015703350305557,0.019226858392357826,0.011805234476923943,0.012881501577794552,0.06669586151838303,0.29610130190849304,0.008591677993535995
72,0.00926894973963499,0.01920444332063198,0.01954948902130127,0.010418879799544811,0.012726085260510445,0.06673155725002289,0.29050371050834656,0.009103323332965374
73,0.009948515333235264,0.020187806338071823,0.020796654745936394,0.010465392842888832,0.013713209889829159,0.0672094076871872,0.3028944432735443,0.009024471044540405
74,0.00903039239346981,0.019471820443868637,0.019964855164289474,0.00996650755405426,0.012137079611420631,0.06595682352781296,0.28016600012779236,0.008534030988812447
75,0.009114989079535007,0.019663091748952866,0.01991363987326622,0.010028070770204067,0.012808750383555889,0.06525807082653046,0.2908090054988861,0.0090126171708107
76,0.00942906178534031,0.018936580047011375,0.019189823418855667,0.010600605048239231,0.012117020785808563,0.06535676121711731,0.2781235873699188,0.008391773328185081
77,0.00931236706674099,0.01872110180556774,0.018964242190122604,0.010792789980769157,0.012023494578897953,0.06476596742868423,0.2807076871395111,0.00872808787971735
78,0.009317669086158276,0.01878328062593937,0.018989915028214455,0.010616092942655087,0.01455242931842804,0.06507772207260132,0.28359925746917725,0.009185576811432838
79,0.00948148500174284,0.019220905378460884,0.019471291452646255,0.01089835911989212,0.01358056627213955,0.06662540882825851,0.2811892032623291,0.009661071933805943
80,0.008816051296889782,0.01863733120262623,0.018935101106762886,0.009799124673008919,0.012254607863724232,0.06538467854261398,0.282148540019989,0.008424499072134495
81,0.008677312172949314,0.01883399486541748,0.019001156091690063,0.009730969555675983,0.014398294501006603,0.06400632113218307,0.27727559208869934,0.008503406308591366
82,0.010347130708396435,0.019145948812365532,0.01945018395781517,0.010605665855109692,0.012209723703563213,0.06477617472410202,0.277675986289978,0.008739421144127846
83,0.008854231797158718,0.01918272115290165,0.019455531612038612,0.010289693251252174,0.012854303233325481,0.0651053935289383,0.2879907488822937,0.008496316149830818
84,0.009051265195012093,0.018732618540525436,0.01900305226445198,0.010349261574447155,0.013072480447590351,0.0650162622332573,0.28056231141090393,0.008354313671588898
85,0.008724263869225979,0.018513502553105354,0.018714910373091698,0.010180794633924961,0.012362701818346977,0.06442181020975113,0.2776767313480377,0.008817216381430626
86,0.00882076844573021,0.018569761887192726,0.018802126869559288,0.00979297049343586,0.012281274423003197,0.06466793268918991,0.2797561585903168,0.008276106789708138
87,0.008659048937261105,0.018404239788651466,0.018692810088396072,0.009823402389883995,0.012123229913413525,0.06383442878723145,0.2817157804965973,0.008302508853375912
88,0.008794983848929405,0.018873926252126694,0.019131261855363846,0.009902643039822578,0.012196038849651814,0.06443969905376434,0.27963724732398987,0.008353020064532757
89,0.008685535751283169,0.01844448409974575,0.01868678256869316,0.009892233647406101,0.012178689241409302,0.06379569321870804,0.2769922614097595,0.008840132504701614
90,0.008775134570896626,0.018718590959906578,0.01889583095908165,0.009879897348582745,0.012035520747303963,0.06419737637042999,0.2814176678657532,0.008435576222836971
91,0.008693205192685127,0.018424982205033302,0.01869802549481392,0.009776684455573559,0.012200870551168919,0.06383604556322098,0.27554330229759216,0.008386058732867241
92,0.008801689371466637,0.018627146258950233,0.018886465579271317,0.00989184807986021,0.01208208967000246,0.06440658867359161,0.27878472208976746,0.008372473530471325
93,0.008734223432838917,0.018560510128736496,0.018805773928761482,0.009782807901501656,0.011951335705816746,0.06401355564594269,0.2780848741531372,0.00833727978169918
94,0.008737249299883842,0.018499435856938362,0.018739180639386177,0.009792831726372242,0.011977685615420341,0.06387192755937576,0.27588096261024475,0.008342750370502472
95,0.008731377311050892,0.018497033044695854,0.01876445673406124,0.009873667731881142,0.012010670267045498,0.06389593333005905,0.2788654863834381,0.008415705524384975
96,0.008724529296159744,0.01846257410943508,0.018707454204559326,0.009885890409350395,0.011964155361056328,0.06382804363965988,0.27678951621055603,0.008341902866959572
97,0.008758122101426125,0.018596963956952095,0.018850823864340782,0.009817132726311684,0.011961938813328743,0.06416545808315277,0.27661943435668945,0.008339934051036835
98,0.008865820243954659,0.01882782392203808,0.019043246284127235,0.009899824857711792,0.012045062147080898,0.06450759619474411,0.2789019048213959,0.00838376022875309
99,0.008737360127270222,0.018478164449334145,0.018726136535406113,0.00978649128228426,0.011923904530704021,0.06376023590564728,0.27773407101631165,0.008348763920366764
100,0.008758023381233215,0.018475160002708435,0.018723061308264732,0.009863173589110374,0.011968672275543213,0.06376611441373825,0.275986909866333,0.00835954025387764
